mur,Murle,Eastern Sudanic,
mus,Creek,Muskogean,Latn
mut,Western Muria,Dravidian,
muu,Yaaku,Cushitic,
muv,Muthuvan,Dravidian,
mux,Bo-Ung,,
muy,Muyang,Central Chadic,Latn
muz,Mursi,Eastern Sudanic,
mva,Manam,Western Oceanic,Latn
mvb,Mattole,Pacific Coast Athabaskan,Latn
mvd,Mamboru,Malayo-Polynesian,
mvg,Yucuañe Mixtec,Mixtec,Latn
mvh,Mire,,
mvi,Miyako,Ryukyuan,Jpan
mvk,Mekmek,Yuat,
mvl,Mbara (Australia),Pama-Nyungan,
mvm,Muya,Qiangic,
mvn,Minaveha,Western Oceanic,Latn
mvo,Marovo,Western Oceanic,Latn
mvp,Duri,South Sulawesi,
mvq,Moere,Madang,
mvr,Marau,Halmahera-Cenderawasih,Latn
mvs,Massep,Tor-Kwerba,
mvt,Mpotovoro,North-Central Vanuatu,Latn
mvu,Marfa,,
mvv,Tagal Murut,Sabahan,Latn
mvw,Machinga,Ruvuma,
mvx,Meoswar,Halmahera-Cenderawasih,Latn
mvy,Indus Kohistani,Dardic,
mvz,Mesqan,Ethiopian Semitic,
mwa,Mwatebu,Western Oceanic,Latn
mwb,Juwal,Torricelli,Latn
mwc,Are,Western Oceanic,Latn
mwe,Mwera,Ruvuma,Latn
mwf,Murrinh-Patha,Daly,Latn
mwg,Aiklep,Western Oceanic,Latn
mwh,Mouk-Aria,Western Oceanic,Latn
mwi,Labo,North-Central Vanuatu,Latn
mwk,Kita Maninkakan,West Manding,
mwl,Mirandese,West Iberian,Latn
mwm,Sar,Sara,
mwn,Nyamwanga,Mwika,
mwo,Central Maewo,,
mwp,Kala Lagaw Ya,Pama-Nyungan,Latn
mwq,Mün Chin,Kukish,
mwr,Marwari,Western Indo-Aryan,"Deva, Mahj"
mws,Mwimbi-Muthambi,Kikuyu-Kamba,Latn
mwt,Moken,Malayo-Polynesian,
mwu,Mittu,Bongo-Baka,Latn
mwv,Mentawai,Northwest Sumatran,Latn
mww,White Hmong,Hmong,"Latn, Hmng"
mwz,Moingi,,
mxa,Northwest Oaxaca Mixtec,Mixtec,Latn
mxb,Tezoatlán Mixtec,Mixtec,Latn
mxd,Modang,Malayo-Polynesian,
mxe,Mele-Fila,Nuclear Polynesian,Latn
mxf,Malgbe,,
mxg,Mbangala,Yaka,
mxh,Mvuba,Mangbutu-Lese,Latn
mxi,Mozarabic,West Iberian,"Arab, Hebr, Latn"
mxj,Miju,Midzu,"Latn, Deva"
mxk,Monumbo,Torricelli,
mxl,Maxi Gbe,Gbe,
mxm,Meramera,Western Oceanic,Latn
mxn,Moi (Indonesia),Papuan,
mxo,Mbowe,Kavango,
mxp,Tlahuitoltepec Mixe,,
mxq,Juquila Mixe,,
mxr,Murik (Malaysia),,Latn
mxs,Huitepec Mixtec,Mixtec,Latn
mxt,Jamiltepec Mixtec,Mixtec,Latn
mxu,Mada (Cameroon),Central Chadic,Latn
mxv,Metlatónoc Mixtec,Mixtec,Latn
mxw,Namo,,
mxx,Mahou,Maninka,
mxy,Southeastern Nochixtlán Mixtec,Mixtec,Latn
mxz,Central Masela,Timoric,
myb,Mbay,Sara,
myc,Mayeka,Boan,
mye,Myene,Tsogo,
myf,Bambassi,Mao,
myg,Manta,Momo,Latn
myh,Makah,Wakashan,Latn
myj,Mangayat,Sere,
myk,Mamara Senoufo,Suppire-Mamara,
myl,Moma,Malayo-Polynesian,
mym,Me'en,Eastern Sudanic,
myo,Anfillo,Gonga,
myp,Pirahã,Muran,Latn
myr,Muniche,,
mys,Mesmes,Ethiopian Semitic,
myu,Mundurukú,Tupian,Latn
myv,Erzya,Mordvinic,Cyrl
myw,Muyuw,Western Oceanic,Latn
myx,Masaba,Masaba-Luhya,Latn
myy,Macuna,Tucanoan,Latn
myz,Classical Mandaic,Southeastern Aramaic,Mand
mza,Santa María Zacatepec Mixtec,Mixtec,Latn
mzb,Tumzabt,Berber,
mzc,Madagascar Sign Language,sign,
mzd,Malimba,Sawabantu,
mze,Morawa,,
mzg,Monastic Sign Language,sign,
mzh,Wichí Lhamtés Güisnay,Wichí,Latn
mzi,Ixcatlán Mazatec,Mazatecan,Latn
mzj,Manya,Maninka,
mzk,Nigeria Mambila,Mambiloid,Latn
mzl,Mazatlán Mixe,,
mzm,Mumuye,Mumuye,Latn
mzn,Mazanderani,Mazanderani-Shahmirzadi,mzn-Arab
mzo,Matipuhy,Cariban,Latn
mzp,Movima,isolate,
mzq,Mori Atas,Bungku-Tolaki,
mzr,Marúbo,Panoan,Latn
mzs,Macanese,creole or pidgin,Latn
mzt,Mintil,Aslian,
mzu,Inapang,Papuan,Latn
mzv,Manza,Eastern Gbaya,
mzw,Deg,Western Gurunsi,Latn
mzx,Mawayana,Arawakan,
mzy,Mozambican Sign Language,sign,
mzz,Maiadomu,Western Oceanic,Latn
naa,Namla,Pauwasi,Latn
nab,Nambikwara,Nambikwaran,Latn
nac,Narak,Trans-New Guinea,Latn
nae,Naka'ela,Malayo-Polynesian,Latn
naf,Nabak,Trans-New Guinea,Latn
nag,Naga Pidgin,creole or pidgin,Latn
nah,Nahuatl,Nahuan,Latn
naj,Nalu,Nalu,Latn
nak,Nakanai,Western Oceanic,Latn
nal,Nalik,Western Oceanic,Latn
nam,Ngan'gityemerri,Daly,Latn
nan,Min Nan,Coastal Min,"Hani, Latn"
nao,Naaba,Sino-Tibetan,
nap,Neapolitan,Italo-Dalmatian,Latn
naq,Khoekhoe,Khoekhoe,Latn
nar,Iguta,Jera,Latn
nas,Nasioi,South Bougainville,Latn
nat,Hungworo,Kamuku,Latn
naw,Nawuri,Guang,Latn
nax,Nakwi,Left May,Latn
nay,Ngarrindjeri,Pama-Nyungan,Latn
naz,Coatepec Nahuatl,Nahuan,Latn
nba,Nyemba,Chokwe-Luchazi,Latn
nbb,Ndoe,Ekoid,Latn
nbc,Chang,Konyak-Chang,Latn
nbd,Ngbinda,Boan,Latn
nbe,Konyak Naga,Konyak-Chang,Latn
nbg,Nagarchal,Dravidian,
nbh,Ngamo,West Chadic,Latn
nbi,Mao Naga,Angami-Pochuri,Latn
nbj,Ngarinman,,Latn
nbk,Nake,Madang,Latn
nbm,Ngbaka Ma'bo,Mbaka,Latn
nbn,Kuri,Malayo-Polynesian,Latn
nbo,Nkukoli,East-West Upper Cross River,Latn
nbp,Nnam,Ekoid,Latn
nbq,Nggem,Trans-New Guinea,Latn
nbr,Numana,Ninzic,Latn
nbs,Namibian Sign Language,sign,Latn
nbt,Na,Tani,"Deva, Latn"
nbu,Rongmei Naga,Zeme,Latn
nbv,Ngamambo,Momo,Latn
nbw,Southern Ngbandi,Ngbandi,Latn
nby,Ningera,Border,Latn
nca,Iyo,Finisterre,Latn
ncb,Central Nicobarese,Nicobarese,"Deva, Latn"
ncc,Ponam,Admiralty Islands,Latn
ncd,Nachering,Central Kiranti,Deva
nce,Yale,Papuan,Latn
ncf,Notsi,Western Oceanic,Latn
ncg,Nisga'a,Tsimshianic,Latn
nch,Central Huasteca Nahuatl,Nahuan,Latn
nci,Classical Nahuatl,Nahuan,Latn
ncj,Northern Puebla Nahuatl,Nahuan,Latn
nck,Nakara,Arnhem,Latn
ncl,Michoacán Nahuatl,Nahuan,Latn
ncm,Nambo,,Latn
ncn,Nauna,Admiralty Islands,Latn
nco,Sibe,South Bougainville,Latn
ncr,Ncane,Eastern Beboid,Latn
ncs,Nicaraguan Sign Language,sign,Sgnw
nct,Chothe Naga,Kukish,"Beng, Latn"
ncu,Chumburung,Guang,Latn
ncx,Central Puebla Nahuatl,Nahuan,Latn
ncz,Natchez,,Latn
nda,Ndasa,Kele,Latn
ndb,Kenswei Nsei,Northern Ring,Latn
ndc,Ndau,Shona,Latn
ndd,Nde-Nsele-Nta,Ekoid,Latn
ndf,Nadruvian,,Latn
ndg,Ndengereko,Mbinga,Latn
ndh,Ndali,Rungwe,Latn
ndi,Chamba Leko,Leko,Latn
ndj,Ndamba,Kilombero,Latn
ndk,Ndaka,Nyali,Latn
ndl,Ndolo,Zamba-Binza,Latn
ndm,Ndam,East Chadic,Latn
ndn,Ngundi,Ngondi-Ngiri,Latn
ndp,Ndo,Mangbutu-Lese,Latn
ndq,Ndombe,Southwest Bantu,Latn
ndr,Ndoola,Mambiloid,Latn
nds,Low German,West Germanic,Latn
ndt,Ndunga,Mba,Latn
ndu,Dugun,Duru,Latn
ndv,Ndut,Cangin,Latn
ndw,Ndobo,Ngondi-Ngiri,Latn
ndx,Nduga,,Latn
ndy,Lutos,Vale,Latn
ndz,Ndogo,Sere,Latn
nea,Eastern Ngad'a,Central-Eastern Malayo-Polynesian,
neb,Toura,Mano-Dan,Latn
nec,Nedebang,Trans-New Guinea,
ned,Nde-Gbite,Grassfields,
nee,Kumak,New Caledonian,Latn
nef,Nefamese,creole or pidgin,
neg,Negidal,Tungusic,Cyrl
neh,Nyenkha,East Bodish,"Tibt, Latn"
nej,Neko,Finisterre,Latn
nek,Neku,New Caledonian,
nem,Nemi,New Caledonian,Latn
nen,Nengone,Central-Eastern Oceanic,Latn
neo,Ná-Meo,Hmong,
neq,North Central Mixe,,Latn
ner,Yahadian,,Latn
nes,Bhoti Kinnauri,Lahuli-Spiti,
net,Nete,Engan,
neu,Neo,constructed,Latn
nev,Nyaheun,Bahnaric,
new,Newar,Newaric,"Deva, Newa"
nex,Neme,,
ney,Neyo,Kru,
nez,Nez Perce,Sahaptian,Latn
nfa,Dhao,Malayo-Polynesian,
nfd,Ahwai,Plateau,Latn
nfl,Aiwoo,Oceanic,Latn
nfr,Nafaanra,Senufo,Latn
nfu,Mfumte,Nkambe,Latn
nga,Ngbaka,Eastern Gbaya,Latn
ngb,Northern Ngbandi,Ngbandi,Latn
ngc,Ngombe (Congo),Buja-Ngombe,
ngd,Ngando (Central African Republic),Ngondi-Ngiri,
nge,Ngemba,Ngemba,Latn
ngg,Ngbaka Manza,Eastern Gbaya,Latn
ngh,Nǀuu,Tuu,Latn
ngi,Ngizim,West Chadic,Latn
ngj,Ngie,Momo,Latn
ngk,Ngalkbun,Gunwinyguan,Latn
ngl,Lomwe,Makua,Latn
ngm,Ngatik Men's Creole,creole or pidgin,
ngn,Ngwo,Momo,Latn
ngo,Ngoni,Nguni,Latn
ngp,Ngulu,Seuta,Latn
ngq,Ngoreme,Logooli-Kuria,Latn
ngr,Nagu,Oceanic,Latn
ngs,Gvoko,Central Chadic,Latn
ngt,Ngeq,Katuic,
ngu,Guerrero Nahuatl,Nahuan,Latn
ngv,Nagumi,Jarawan,
ngw,Ngwaba,Central Chadic,Latn
ngx,Nggwahyi,Central Chadic,Latn
ngy,Tibea,Bafia,Latn
ngz,Ngungwel,Central Teke,Latn
nha,Nhanda,Southwest Pama-Nyungan,Latn
nhb,Beng,Nwa-Beng,Latn
nhc,Tabasco Nahuatl,Nahuan,Latn
nhd,Chiripá,Tupi-Guarani,
nhe,Eastern Huasteca Nahuatl,Nahuan,Latn
nhf,Nhuwala,Ngayarda,Latn
nhg,Tetelcingo Nahuatl,Nahuan,Latn
nhh,Nahari,Eastern Indo-Aryan,
nhi,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,Nahuan,Latn
nhk,Cosoleacaque Nahuatl,Nahuan,Latn
nhm,Morelos Nahuatl,Nahuan,Latn
nhn,Central Nahuatl,Nahuan,Latn
nho,Takuu,Nuclear Polynesian,Latn
nhp,Pajapan Nahuatl,Nahuan,Latn
nhq,Huaxcaleca Nahuatl,Nahuan,Latn
nhr,Naro,Kalahari Khoe,Latn
nht,Ometepec Nahuatl,Nahuan,Latn
nhu,Noone,Eastern Beboid,Latn
nhv,Temascaltepec Nahuatl,Nahuan,Latn
nhw,Western Huasteca Nahuatl,Nahuan,Latn
nhx,Mecayapan Nahuatl,Nahuan,Latn
nhy,Northern Oaxaca Nahuatl,Nahuan,Latn
nhz,Santa María La Alta Nahuatl,Nahuan,Latn
nia,Nias,Northwest Sumatran,Latn
nib,Nakame,Finisterre,Latn
nid,Ngandi,Arnhem,Latn
nie,Niellim,Bua,
nif,Nek,Finisterre,Latn
nig,Ngalakan,Gunwinyguan,Latn
nih,Nyiha,Mbeya,Latn
nii,Nii,Trans-New Guinea,Latn
nij,Ngaju,West Barito,Latn
nik,Southern Nicobarese,Nicobarese,
nil,Nila,,
nim,Nilamba,Takama,Latn
nin,Ninzo,Ninzic,
nio,Nganasan,Samoyedic,Cyrl
niq,Nandi,Nandi-Markweta,
nir,Nimboran,Nimboran,
nis,Nimi,Finisterre,Latn
nit,Southeastern Kolami,Dravidian,
niu,Niuean,Polynesian,Latn
niv,Nivkh,isolate,Cyrl
niw,Nimo,Arai-Samaia,
nix,Hema,Nyoro-Ganda,Latn
niy,Ngiti,Lendu,
niz,Ningil,Torricelli,
nja,Nzanyi,Central Chadic,Latn
njb,Nocte Naga,Tangsa-Nocte,
njh,Lotha Naga,Ao,
nji,Gudanji,Mirndi,
njj,Njen,Momo,Latn
njl,Njalgulgule,Daju,
njm,Angami,Angami-Pochuri,
njn,Liangmai Naga,Zeme,
njo,Ao,Ao,Latn
njr,Njerep,Mambiloid,Latn
njs,Nisa,East Geelvink Bay,
njt,Ndyuka-Trio Pidgin,creole or pidgin,
nju,Ngadjunmaya,,
njx,Kunyi,Kongo,Latn
njy,Njyem,Ndzem-Bomwali,Latn
njz,Nyishi,Tani,Latn
nka,Nkoya,Luban,Latn
nkb,Khoibu Naga,Maringic,
nkc,Nkongho,Sawabantu,Latn
nkd,Koireng,Zeme,
nke,Duke,Western Oceanic,
nkf,Inpui Naga,Zeme,
nkg,Nekgini,Finisterre,Latn
nkh,Khezha Naga,Angami-Pochuri,
nki,Thangal Naga,Zeme,
nkj,Nakai,Ok,Latn
nkk,Nokuku,North-Central Vanuatu,
nkm,Namat,,
nkn,Nkangala,Chokwe-Luchazi,Latn
nko,Nkonya,Guang,Latn
nkp,Niuatoputapu,Nuclear Polynesian,
nkq,Nkami,Guang,Latn
nkr,Nukuoro,Nuclear Polynesian,Latn
nks,North Asmat,,
nkt,Nyika,Mwika,Latn
nku,Bouna Kulango,Kulango,
nkw,Nkutu,Tetela,Latn
nkx,Nkoroo,Ijoid,
nkz,Nkari,Ibibio-Efik,
nla,Ngombale,Bamileke,Latn
nlc,Nalca,Trans-New Guinea,Latn
nle,East Nyala,Masaba-Luhya,Latn
nlg,Gela,Southeast Solomonic,Latn
nli,Grangali,Dardic,
nlj,Nyali,Nyali,Latn
nlk,Ninia Yali,,
nll,Nihali,isolate,"Deva, Latn"
nlm,Mankiyali,Dardic,
nlo,Ngul,Boma-Dzing,Latn
nlq,Lao Naga,Tangsa-Nocte,
nlu,Nchumbulu,Guang,Latn
nlv,Orizaba Nahuatl,Nahuan,Latn
nlw,Walangama,,
nlx,Nahali,Bhil,
nly,Nyamal,Ngayarda,Latn
nlz,Nalögo,Oceanic,
nma,Maram Naga,Zeme,
nmb,Big Nambas,North-Central Vanuatu,
nmc,Ngam,Sara,Latn
nmd,Ndumu,Mbete,Latn
nme,Mzieme Naga,Zeme,
nmf,Tangkhul Naga,Tangkhulic,
nmg,Kwasio,Makaa-Njem,Latn
nmh,Monsang Naga,,
nmi,Nyam,West Chadic,Latn
nmj,Ngombe (Central African Republic),Southern Gbaya,
nmk,Namakura,North-Central Vanuatu,
nml,Ndemli,Grassfields,Latn
nmm,Manangba,Tamangic,"Tibt, Deva"
nmn,ǃXóõ,Tuu,Latn
nmo,Moyon Naga,Kukish,
nmp,Nimanbur,,
nmq,Nambya,Shona,Latn
nmr,Nimbari,Leko-Nimbari,
nms,Letemboi,North-Central Vanuatu,
nmt,Namonuito,Micronesian,
nmu,Northeast Maidu,Maiduan,Latn
nmv,Ngamini,Karnic,Latn
nmw,Nimoa,Western Oceanic,
nmy,Namuyi,Naic,
nmz,Nawdm,Yom-Nawdm,Latn
nna,Nyangumarta,,
nnb,Nande,Great Lakes Bantu,Latn
nnc,Nancere,East Chadic,Latn
nnd,West Ambae,North-Central Vanuatu,Latn
nne,Ngandyera,Ovambo,Latn
nnf,Ngaing,Finisterre,Latn
nng,Maring Naga,Maringic,
nnh,Ngiemboon,Bamileke,Latn
nni,North Nuaulu,Central Maluku,
nnj,Nyangatom,Teso-Turkana,
nnk,Nankina,Finisterre,Latn
nnl,Northern Rengma Naga,Angami-Pochuri,
nnm,Namia,Sepik,Latn
nnn,Ngete,Masa,Latn
nnp,Wancho,Konyak-Chang,
nnq,Ngindo,Mbinga,Latn
nnr,Narungga,Pama-Nyungan,
nnt,Nanticoke,Eastern Algonquian,Latn
nnu,Dwang,Guang,Latn
nnv,Nukunu,,
nnw,Southern Nuni,Northern Gurunsi,Latn
nnx,Ngong,,
nny,Nyangga,Tangkic,Latn
nnz,Nda'nda',Bamileke,Latn
noa,Woun Meu,Chocoan,Latn
noc,Nuk,Finisterre,Latn
nod,Northern Thai,Southwestern Tai,"Lana, Thai"
noe,Nimadi,Western Indo-Aryan,Deva
nof,Nomane,,
nog,Nogai,Kipchak-Nogai,"Cyrl, Arab, Latn"
noh,Nomu,,
noi,Noiri,Bhil,
noj,Nonuya,Witotoan,Latn
nok,Nooksack,,
nol,Nomlaki,Wintuan,Latn
nom,Nocamán,Panoan,Latn
non,Old Norse,North Germanic,"Latn, Runr"
nop,Numanggang,Finisterre,Latn
noq,Ngongo,Yaka,Latn
nos,Eastern Nisu,Loloish,
not,Nomatsiguenga,Arawakan,Latn
nou,Ewage-Notu,,
nov,Novial,constructed,Latn
now,Nyambo,Haya-Jita,Latn
noy,Noy,Bua,
noz,Nayi,Dizoid,
npa,Nar Phu,Tamangic,
npb,Nupbikha,East Bodish,
npg,Ponyo,Konyak-Chang,
nph,Phom,Konyak-Chang,
npl,Southeastern Puebla Nahuatl,Nahuan,Latn
npn,Mondropolon,Admiralty Islands,
npo,Pochuri Naga,Angami-Pochuri,
nps,Nipsan,,
npu,Puimei Naga,Zeme,
npy,Napu,,
nqg,Ede Nago,Ede,
nqk,Kura Ede Nago,Ede,
nql,Ngendelengo,Southwest Bantu,Latn
nqm,Ndom,Trans-New Guinea,Latn
nqn,Nen,Yam,
nqo,N'Ko,Manding,Nkoo
nqq,Kyan-Karyaw Naga,Tangsa-Nocte,
nqy,Akyaung Ari,Tangkhulic,
nra,Ngom,Kele,Latn
nrb,Nara,Northern Eastern Sudanic,
nrc,Noric,Celtic,Ital
nre,Southern Rengma Naga,Angami-Pochuri,
nrf,Norman,Oïl,Latn
nrg,Narango,North-Central Vanuatu,
nri,Chokri Naga,Angami-Pochuri,
nrk,Ngarla,Ngayarda,Latn
nrl,Ngarluma,Ngayarda,Latn
nrm,Narom,North Sarawakan,Latn
nrn,Norn,North Germanic,Latn
nrp,North Picene,,Ital
nrr,Norra,Tai,
nrt,Northern Kalapuya,Kalapuyan,
nru,Narua,Naic,
nrx,Ngurmbur,,
nrz,Lala (New Guinea),Western Oceanic,
nsa,Sangtam Naga,Ao,
nsb,Lower Nossob,Tuu,Latn
nsc,Nshi,Northern Ring,Latn
nsd,Southern Nisu,Loloish,
nse,Nsenga,Sena,Latn
nsg,Ngasa,Lotuko-Maa,
nsh,Ngoshie,Momo,Latn
nsi,Nigerian Sign Language,sign,
nsk,Naskapi,Algonquian,Cans
nsl,Norwegian Sign Language,sign,
nsm,Sema,Angami-Pochuri,
nsn,Nehan,Western Oceanic,
nso,Northern Sotho,Sotho-Tswana,Latn
nsp,Nepalese Sign Language,sign,
nsq,Northern Sierra Miwok,Utian,Latn
nsr,Maritime Sign Language,sign,
nss,Nali,Admiralty Islands,
nst,Tangsa,Tangsa-Nocte,
nsu,Sierra Negra Nahuatl,Nahuan,Latn
nsv,Southwestern Nisu,Loloish,
nsw,Navut,North-Central Vanuatu,
nsx,Nsongo,Teke-Mbede,Latn
nsy,Nasal,,
nsz,Nisenan,Maiduan,Latn
ntd,Northern Tidong,Sabahan,
nte,Nathembo,Makua,
ntg,Ngantangarra,,
nti,Natioro,Wara-Natyoro,
ntj,Ngaanyatjarra,Pama-Nyungan,Latn
ntk,Ikoma,Logooli-Kuria,Latn
ntm,Nateni,Gurma,Latn
nto,Ntomba,Mongo,Latn
ntp,Northern Tepehuan,Uto-Aztecan,Latn
ntr,Delo,Eastern Gurunsi,Latn
nts,Natagaimas,,
ntu,Natügu,Oceanic,
ntw,Nottoway,Iroquoian,
ntx,Somra,Tangkhulic,
nty,Mantsi,Mondzish,
nua,Yuaga,New Caledonian,Latn
nuc,Nukuini,,
nud,Ngala,Sepik,Latn
nue,Ngundu,Central Banda,Latn
nuf,Nusu,Loloish,
nug,Nungali,Mirndi,
nuh,Ndunda,Mambiloid,Latn
nui,Ngumbi,Yasa-Kombe,
nuj,Nyole (Uganda),Masaba-Luhya,Latn
nuk,Nootka,Wakashan,Latn
nul,Nusa Laut,Central Maluku,
num,Niuafo'ou,Polynesian,Latn
nun,Anong,Nungish,
nuo,Nguôn,Vietic,
nup,Nupe,Nupe-Gbagyi,Latn
nuq,Nukumanu,Nuclear Polynesian,
nur,Nuguria,Nuclear Polynesian,
nus,Nuer,Dinka-Nuer,Latn
nut,Nung,Tai,
nuu,Ngbundu,Banda,Latn
nuv,Northern Nuni,Northern Gurunsi,Latn
nuw,Nguluwan,,
nux,Mehek,Sepik,Latn
nuy,Nunggubuyu,Arnhem,
nuz,Tlamacazapa Nahuatl,Nahuan,Latn
nvh,Nasarian,North-Central Vanuatu,
nvm,Namiae,,
nvo,Nyokon,West Mbam,Latn
nwa,Nawathinehena,Arapahoan,Latn
nwb,Nyabwa,Wee,
nwc,Classical Newar,Newaric,
nwe,Ngwe,Bamileke,Latn
nwi,Southwest Tanna,,
nwm,Nyamusa-Molo,Bongo-Baka,
nwo,Nauo,Pama-Nyungan,Latn
nwr,Nawaru,Trans-New Guinea,
nwx,Middle Newar,Newaric,
nwy,Nottoway-Meherrin,Iroquoian,
nxa,Nauete,Timoric,
nxd,Ngando (Congo),Soko-Kele,
nxe,Nage,Central-Eastern Malayo-Polynesian,
nxg,Ngadha,Central-Eastern Malayo-Polynesian,Latn
nxi,Nindi,Mbinga,Latn
nxl,South Nuaulu,Central Maluku,
nxm,Numidian,Afroasiatic,"Tfng, Latn"
nxn,Ngawun,Pama-Nyungan,Latn
nxo,Ndambomo,Kele,Latn
nxq,Naxi,Naic,
nxr,Ninggerum,Ok,Latn
nxu,Narau,Trans-New Guinea,Latn
nxx,Nafri,Sentani,Latn
nyb,Nyangbo,Ka-Togo,Latn
nyc,Nyanga-li,Boan,Latn
nyd,Nyole (Kenya),Masaba-Luhya,Latn
nye,Nyengo,Chokwe-Luchazi,Latn
nyf,Giryama,Mijikenda,Latn
nyg,Nyindu,Shi-Havu,Latn
nyh,Nyigina,Nyulnyulan,Latn
nyi,Nyimang,Nyima,Latn
nyj,Nyanga (Congo),Nyanga-Buyi,Latn
nyk,Nyaneka,Southwest Bantu,Latn
nyl,Nyeu,Katuic,
nym,Nyamwezi,Takama,Latn
nyn,Nyankole,Nyoro-Ganda,Latn
nyo,Nyoro,Nyoro-Ganda,Latn
nyp,Nyang'i,Kuliak,
nys,Nyunga,Pama-Nyungan,Latn
nyt,Nyawaygi,Dyirbalic,
nyu,Nyungwe,Sena,Latn
nyv,Nyulnyul,Nyulnyulan,Latn
nyw,Nyaw,Tai,"Thai, Latn"
nyx,Nganyaywana,Central New South Wales,Latn
nyy,Nyakyusa,Rungwe,Latn
nza,Tigon Mbembe,Jukunoid,Latn
nzb,Njebi,Nzebi,Latn
nzd,Nzadi,Boma-Dzing,Latn
nzi,Nzima,Central Tano,
nzk,Nzakara,Zande,Latn
nzm,Zeme Naga,Zeme,
nzs,New Zealand Sign Language,sign,
nzu,Central Teke,Central Teke,
nzy,Nzakambay,Mbum,Latn
nzz,Nanga Dama Dogon,Nanga-Walo,
oaa,Orok,Tungusic,Latn
oac,Oroch,Tungusic,"Latn, Cyrl"
oav,Old Avar,Avaro-Andian,Geor
obi,Obispeño,Chumashan,Latn
obk,Southern Bontoc,Philippine,Latn
obl,Oblo,,
obm,Moabite,Canaanite,Phnx
obo,Obo Manobo,Manobo,Latn
obr,Old Burmese,Burmish,"Mymr, Latn"
obt,Old Breton,Brythonic,Latn
obu,Obulom,Central Delta,Latn
oca,Ocaina,Witotoan,Latn
och,Old Chinese,Sinitic,Hani
oco,Old Cornish,Brythonic,Latn
ocu,Tlahuica,Oto-Manguean,Latn
oda,Odut,East-West Upper Cross River,Latn
odk,Od,Western Indo-Aryan,Arab
odt,Old Dutch,West Germanic,"Latn, Runr"
odu,Odual,Central Delta,Latn
ofo,Ofo,Ohio Valley Siouan,
ofs,Old Frisian,Frisian,Latn
ofu,Efutop,Ekoid,Latn
ogb,Ogbia,Central Delta,Latn
ogc,Ogbah,Igboid,Latn
oge,Old Georgian,Georgian-Zan,Geor
ogg,Ogbogolo,Central Delta,Latn
ogo,Khana,Ogoni,Latn
ogu,Ogbronuagum,Central Delta,Latn
ohu,Old Hungarian,Ugric,Latn
oia,Oirata,Trans-New Guinea,Latn
oin,Inebu One,Torricelli,
ojb,Northwestern Ojibwa,Algonquian,Latn
ojc,Central Ojibwa,Algonquian,Latn
ojg,Eastern Ojibwa,Algonquian,Latn
ojp,Old Japanese,Japonic,Jpan
ojs,Severn Ojibwa,Algonquian,Latn
ojv,Ontong Java,Nuclear Polynesian,Latn
ojw,Western Ojibwa,Algonquian,Latn
oka,Okanagan,Salishan,Latn
okb,Okobo,Lower Cross River,Latn
okd,Okodia,Ijoid,
oke,Okpe (Southwestern Edo),Southwestern Edoid,Latn
okg,Kok-Paponk,Paman,Latn
okh,Koresh-e Rostam,Tatic,
oki,Okiek,Kalenjin,Latn
okj,Oko-Juwoi,Central Great Andamanese,
okk,Kwamtim One,Torricelli,Latn
okl,Old Kentish Sign Language,sign,
okm,Middle Korean,Korean,Kore
okn,Oki-No-Erabu,Ryukyuan,Jpan
oko,Old Korean,Korean,Kore
okr,Kirike,Ijoid,
oks,Oko-Eni-Osayen,Volta-Niger,Latn
oku,Oku,Central Ring,Latn
okv,Orokaiva,Trans-New Guinea,Latn
okx,Okpe (Northwestern Edo),Northwestern Edoid,Latn
old,Mochi,Chaga,Latn
ole,Olekha,Bodish,
olm,Oloma,Northwestern Edoid,Latn
olo,Livvi,Finnic,Latn
olr,Olrat,North-Central Vanuatu,
olt,Old Lithuanian,Baltic,Latn
olu,Kuvale,Southwest Bantu,Latn
oma,Omaha-Ponca,Dhegihan,Latn
omb,Omba,North-Central Vanuatu,Latn
omc,Mochica,,
omg,Omagua,Tupi-Guarani,Latn
omi,Omi,Moru-Madi,
omk,Omok,Yukaghir,Cyrl
oml,Ombo,Tetela,Latn
omn,Minoan,,Lina
omo,Utarmbung,Trans-New Guinea,Latn
omp,Old Manipuri,Sino-Tibetan,
omr,Old Marathi,Southern Indo-Aryan,"Deva, Modi"
omt,Omotik,Southern Nilotic,
omu,Omurano,,
omw,South Tairora,Kainantu-Goroka,Latn
omx,Old Mon,Monic,"Mymr, Latn"
ona,Selk'nam,Chonan,Latn
onb,Lingao,Be,
one,Oneida,Iroquoian,Latn
ong,Olo,Torricelli,Latn
oni,Onin,Central-Eastern Malayo-Polynesian,Latn
onj,Onjob,Trans-New Guinea,Latn
onk,Kabore One,Torricelli,Latn
onn,Onobasulu,Trans-New Guinea,Latn
ono,Onondaga,Iroquoian,Latn
onp,Sartang,Kho-Bwa,
onr,Northern One,Torricelli,Latn
ons,Ono,Trans-New Guinea,Latn
ont,Ontenu,,
onu,Unua,North-Central Vanuatu,Latn
onw,Old Nubian,Nubian,Copt
onx,Pidgin Onin,creole or pidgin,Latn
ood,O'odham,Uto-Aztecan,Latn
oog,Ong,Katuic,
oon,Önge,Ongan,
oor,Oorlams,,
oos,Old Ossetic,Scythian,"Grek, Latn"
